cnr,courtName,stateName,caseType,case_type_name,filing_date,decision_date,duration_days,duration_days_capped,duration_days_log,tier,filing_month,filing_day,filing_dayofweek,is_old_case,is_very_old_case
MLHC010010432024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010442024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010007572024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-15,2024-09-02,49,49.0,3.912023005428146,hc,7,15,0,0,0
MLHC010009692024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-30,2024-09-17,18,18.0,2.9444389791664403,hc,8,30,4,0,0
MLHC010009702024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-30,2024-09-17,18,18.0,2.9444389791664403,hc,8,30,4,0,0
MLHC010007562024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-15,2024-09-02,49,49.0,3.912023005428146,hc,7,15,0,0,0
MLHC010003772024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-25,2024-05-17,22,22.0,3.1354942159291497,hc,4,25,3,0,0
MLHC010007672024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-18,2024-09-02,46,46.0,3.8501476017100584,hc,7,18,3,0,0
MLHC010007782024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-19,2024-09-13,56,56.0,4.04305126783455,hc,7,19,4,0,0
MLHC010007792024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-19,2024-09-19,62,62.0,4.143134726391533,hc,7,19,4,0,0
MLHC010007832024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-19,2024-09-26,69,69.0,4.248495242049359,hc,7,19,4,0,0
MLHC010002792024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-01,2024-04-03,2,2.0,1.0986122886681096,hc,4,1,0,0,0
MLHC010002702024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-01,2024-06-12,72,72.0,4.290459441148391,hc,4,1,0,0,0
MLHC010003872024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-29,2024-05-31,32,32.0,3.4965075614664802,hc,4,29,0,0,0
MLHC010009722024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-30,2024-11-14,76,76.0,4.343805421853684,hc,8,30,4,0,0
MLHC010009732024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-30,2024-11-14,76,76.0,4.343805421853684,hc,8,30,4,0,0
MLHC010009712024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-30,2024-09-17,18,18.0,2.9444389791664403,hc,8,30,4,0,0
MLHC010009432024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010014222023,High Court of Meghalaya,Meghalaya,BA,Bail Application,2023-12-14,2024-01-29,46,46.0,3.8501476017100584,hc,12,14,3,1,0
MLHC010003762024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-25,2024-05-17,22,22.0,3.1354942159291497,hc,4,25,3,0,0
MLHC010010072024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-11,2024-10-28,47,47.0,3.8712010109078907,hc,9,11,2,0,0
MLHC010004182024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-03,2024-05-22,19,19.0,2.995732273553991,hc,5,3,4,0,0
MLHC010010352024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-17,2024-10-30,43,43.0,3.784189633918261,hc,9,17,1,0,0
MLHC010002862024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-03,2024-04-05,2,2.0,1.0986122886681096,hc,4,3,2,0,0
MLHC010002852024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-02,2024-04-08,6,6.0,1.9459101490553132,hc,4,2,1,0,0
MLHC010010102024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-12,2024-11-18,67,67.0,4.219507705176107,hc,9,12,3,0,0
MLHC010009422024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010009972024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-06,2024-09-19,13,13.0,2.639057329615259,hc,9,6,4,0,0
MLHC010000872024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-02-09,2024-02-14,5,5.0,1.791759469228055,hc,2,9,4,0,0
MLHC010002432024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-03-18,2024-06-12,86,86.0,4.465908118654584,hc,3,18,0,0,0
MLHC010011292024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-23,2024-11-04,42,42.0,3.7612001156935624,hc,9,23,0,0,0
MLHC010005152024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-23,2024-06-10,18,18.0,2.9444389791664403,hc,5,23,3,0,0
MLHC010012332024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-10-24,2024-11-28,35,35.0,3.58351893845611,hc,10,24,3,0,0
MLHC010004482024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-09,2024-05-13,4,4.0,1.6094379124341003,hc,5,9,3,0,0
MLHC010004502024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-09,2024-06-05,27,27.0,3.332204510175204,hc,5,9,3,0,0
MLHC010010482024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010452024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010462024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010472024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010004552024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-10,2024-06-11,32,32.0,3.4965075614664802,hc,5,10,4,0,0
MLHC010001002024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-02-14,2024-02-16,2,2.0,1.0986122886681096,hc,2,14,2,0,0
MLHC010005002024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-20,2024-07-09,50,50.0,3.9318256327243257,hc,5,20,0,0,0
MLHC010003332024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-12,2024-04-24,12,12.0,2.5649493574615367,hc,4,12,4,0,0
MLHC010012822024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-11-05,2024-11-28,23,23.0,3.1780538303479458,hc,11,5,1,0,0
MLHC010011382024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-25,2024-11-05,41,41.0,3.7376696182833684,hc,9,25,2,0,0
MLHC010014782023,High Court of Meghalaya,Meghalaya,BA,Bail Application,2023-12-20,2024-02-22,64,64.0,4.174387269895637,hc,12,20,2,1,0
MLHC010014792023,High Court of Meghalaya,Meghalaya,BA,Bail Application,2023-12-20,2024-02-22,64,64.0,4.174387269895637,hc,12,20,2,1,0
MLHC010007372024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-07-11,2024-07-15,4,4.0,1.6094379124341003,hc,7,11,3,0,0
MLHC010009282024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-16,2024-09-12,27,27.0,3.332204510175204,hc,8,16,4,0,0
MLHC010004272024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-07,2024-05-10,3,3.0,1.3862943611198906,hc,5,7,1,0,0
MLHC010010572024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-09-27,8,8.0,2.1972245773362196,hc,9,19,3,0,0
MLHC010010552024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010542024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010009472024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010009452024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010009482024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010001012024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-02-14,2024-02-16,2,2.0,1.0986122886681096,hc,2,14,2,0,0
MLHC010001032024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-02-14,2024-02-16,2,2.0,1.0986122886681096,hc,2,14,2,0,0
MLHC010001022024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-02-14,2024-02-16,2,2.0,1.0986122886681096,hc,2,14,2,0,0
MLHC010004312024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-05-07,2024-05-13,6,6.0,1.9459101490553132,hc,5,7,1,0,0
MLHC010009442024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010009462024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010010412024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010532024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010492024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010502024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-09-26,7,7.0,2.0794415416798357,hc,9,19,3,0,0
MLHC010010512024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010010522024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-19,2024-11-07,49,49.0,3.912023005428146,hc,9,19,3,0,0
MLHC010003562024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-04-23,2024-05-01,8,8.0,2.1972245773362196,hc,4,23,1,0,0
MLHC010009232024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-16,2024-10-30,75,75.0,4.330733340286331,hc,8,16,4,0,0
MLHC010009952024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-09-06,2024-09-19,13,13.0,2.639057329615259,hc,9,6,4,0,0
MLHC010011872024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-10-15,2024-10-17,2,2.0,1.0986122886681096,hc,10,15,1,0,0
MLHC010011942024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-10-16,2024-10-18,2,2.0,1.0986122886681096,hc,10,16,2,0,0
MLHC010009492024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-08-22,2024-08-27,5,5.0,1.791759469228055,hc,8,22,3,0,0
MLHC010006822024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-06-27,2024-07-05,8,8.0,2.1972245773362196,hc,6,27,3,0,0
MLHC010006832024,High Court of Meghalaya,Meghalaya,BA,Bail Application,2024-06-27,2024-07-09,12,12.0,2.5649493574615367,hc,6,27,3,0,0
WBJP010020852024,District and Session Judge,West Bengal,BA,Bail Application,2024-05-24,2024-06-04,11,11.0,2.4849066497880004,district,5,24,4,0,0
WBJP010020862024,District and Session Judge,West Bengal,BA,Bail Application,2024-05-24,2024-06-06,13,13.0,2.639057329615259,district,5,24,4,0,0
WBNP140039232024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-16,2024-08-21,5,5.0,1.791759469228055,district,8,16,4,0,0
WBNP140054652023,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2023-12-22,2024-01-03,12,12.0,2.5649493574615367,district,12,22,4,1,0
WBNP140054642023,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2023-12-22,2024-01-08,17,17.0,2.8903717578961645,district,12,22,4,1,0
WBML010017252024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-13,2024-05-13,61,61.0,4.127134385045092,district,3,13,2,0,0
WBNP140039242024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-16,2024-08-20,4,4.0,1.6094379124341003,district,8,16,4,0,0
WBNP140036972024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-09,4,4.0,1.6094379124341003,district,8,5,0,0,0
WBNP140036952024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-06,1,1.0,0.6931471805599453,district,8,5,0,0,0
WBNP140037022024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-12,7,7.0,2.0794415416798357,district,8,5,0,0,0
WBNP140037012024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-09,4,4.0,1.6094379124341003,district,8,5,0,0,0
WBNP140036992024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-08,3,3.0,1.3862943611198906,district,8,5,0,0,0
WBNP140036962024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-08-05,2024-08-06,1,1.0,0.6931471805599453,district,8,5,0,0,0
WBNP010053492024,Barasat District Judge,West Bengal,BA,Bail Application,2024-06-21,2024-08-01,41,41.0,3.7376696182833684,district,6,21,4,0,0
WBNP010053472024,Barasat District Judge,West Bengal,BA,Bail Application,2024-06-21,2024-07-01,10,10.0,2.3978952727983707,district,6,21,4,0,0
WBNP010053482024,Barasat District Judge,West Bengal,BA,Bail Application,2024-06-21,2024-07-04,13,13.0,2.639057329615259,district,6,21,4,0,0
WBNP140054862024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-26,2024-12-11,15,15.0,2.772588722239781,district,11,26,1,0,0
WBNP140054902024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-30,2024-12-05,5,5.0,1.791759469228055,district,11,30,5,0,0
WBNP140054872024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-28,2024-12-11,13,13.0,2.639057329615259,district,11,28,3,0,0
WBNP140054832024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-22,2024-12-02,10,10.0,2.3978952727983707,district,11,22,4,0,0
WBNP140054882024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-28,2024-12-06,8,8.0,2.1972245773362196,district,11,28,3,0,0
WBNP140054892024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-11-29,2024-12-05,6,6.0,1.9459101490553132,district,11,29,4,0,0
WBNP140043072024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-13,2024-09-21,8,8.0,2.1972245773362196,district,9,13,4,0,0
WBNP140043082024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-13,2024-09-23,10,10.0,2.3978952727983707,district,9,13,4,0,0
WBNP010116842023,Barasat District Judge,West Bengal,BA,Bail Application,2023-12-05,2024-01-18,44,44.0,3.8066624897703196,district,12,5,1,1,0
WBCB050004182024,"Addl. District and Sessions Judge , Dinhata",West Bengal,BA,Bail Application,2024-06-27,2024-07-19,22,22.0,3.1354942159291497,district,6,27,3,0,0
WBCB050004192024,"Addl. District and Sessions Judge , Dinhata",West Bengal,BA,Bail Application,2024-06-27,2024-07-08,11,11.0,2.4849066497880004,district,6,27,3,0,0
WBCB050004222024,"Addl. District and Sessions Judge , Dinhata",West Bengal,BA,Bail Application,2024-06-28,2024-07-09,11,11.0,2.4849066497880004,district,6,28,4,0,0
WBNP010095792024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-11-05,13,13.0,2.639057329615259,district,10,23,2,0,0
WBNP010095802023,Barasat District Judge,West Bengal,BA,Bail Application,2023-09-20,2024-01-03,105,105.0,4.663439094112067,district,9,20,2,1,0
WBNP010095802024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-10-28,5,5.0,1.791759469228055,district,10,23,2,0,0
WBNP010095812024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-11-28,36,36.0,3.6109179126442243,district,10,23,2,0,0
WBNP010095832024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-10-28,5,5.0,1.791759469228055,district,10,23,2,0,0
WBNP010095852024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-10-28,5,5.0,1.791759469228055,district,10,23,2,0,0
WBNP010095842024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-11-11,19,19.0,2.995732273553991,district,10,23,2,0,0
WBNP010095862024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-10-28,5,5.0,1.791759469228055,district,10,23,2,0,0
WBNP010095822024,Barasat District Judge,West Bengal,BA,Bail Application,2024-10-23,2024-11-28,36,36.0,3.6109179126442243,district,10,23,2,0,0
WBJP010020422024,District and Session Judge,West Bengal,BA,Bail Application,2024-05-24,2024-06-10,17,17.0,2.8903717578961645,district,5,24,4,0,0
WBJP010020432024,District and Session Judge,West Bengal,BA,Bail Application,2024-05-24,2024-06-11,18,18.0,2.9444389791664403,district,5,24,4,0,0
WBJP010039372024,District and Session Judge,West Bengal,BA,Bail Application,2024-09-23,2024-09-27,4,4.0,1.6094379124341003,district,9,23,0,0,0
WBNP010004702024,Barasat District Judge,West Bengal,BA,Bail Application,2024-01-16,2024-01-29,13,13.0,2.639057329615259,district,1,16,1,0,0
WBNP010004692024,Barasat District Judge,West Bengal,BA,Bail Application,2024-01-16,2024-02-23,38,38.0,3.6635616461296463,district,1,16,1,0,0
WBNP010004712024,Barasat District Judge,West Bengal,BA,Bail Application,2024-01-16,2024-03-07,51,51.0,3.9512437185814275,district,1,16,1,0,0
WBNP010012872024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-02-26,14,14.0,2.70805020110221,district,2,12,0,0,0
WBNP010012892024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-03-18,35,35.0,3.58351893845611,district,2,12,0,0,0
WBNP010012862024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-02-26,14,14.0,2.70805020110221,district,2,12,0,0,0
WBNP010012882024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-05-10,88,88.0,4.48863636973214,district,2,12,0,0,0
WBNP010012912024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-04-23,71,71.0,4.276666119016055,district,2,12,0,0,0
WBNP010012922024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-04-01,49,49.0,3.912023005428146,district,2,12,0,0,0
WBNP010012942024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-06-28,137,137.0,4.927253685157205,district,2,12,0,0,0
WBNP010012932024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-04-23,71,71.0,4.276666119016055,district,2,12,0,0,0
WBNP010012952024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-02-28,16,16.0,2.833213344056216,district,2,12,0,0,0
WBNP010012902024,Barasat District Judge,West Bengal,BA,Bail Application,2024-02-12,2024-03-05,22,22.0,3.1354942159291497,district,2,12,0,0,0
WBNP060005122024,ADJ Bongaon,West Bengal,BA,Bail Application,2024-03-01,2024-03-04,3,3.0,1.3862943611198906,district,3,1,4,0,0
WBNP060005132024,ADJ Bongaon,West Bengal,BA,Bail Application,2024-03-02,2024-03-15,13,13.0,2.639057329615259,district,3,2,5,0,0
WBNP060005202024,ADJ Bongaon,West Bengal,BA,Bail Application,2024-03-02,2024-03-05,3,3.0,1.3862943611198906,district,3,2,5,0,0
WBNP140042872024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-09,2024-09-18,9,9.0,2.302585092994046,district,9,9,0,0,0
WBNP140042852024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-09,2024-09-19,10,10.0,2.3978952727983707,district,9,9,0,0,0
WBNP140042862024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-09,2024-09-20,11,11.0,2.4849066497880004,district,9,9,0,0,0
WBNP140042882024,Barrackpore Addl. District & Sessions Judge,West Bengal,BA,Bail Application,2024-09-09,2024-09-19,10,10.0,2.3978952727983707,district,9,9,0,0,0
WBML010023902024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-14,28,28.0,3.367295829986474,district,4,16,1,0,0
WBML010015072024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-05-15,71,71.0,4.276666119016055,district,3,5,1,0,0
WBML010015082024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-03-18,13,13.0,2.639057329615259,district,3,5,1,0,0
WBML010015092024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-03-18,13,13.0,2.639057329615259,district,3,5,1,0,0
WBML010015102024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-03-18,13,13.0,2.639057329615259,district,3,5,1,0,0
WBML010023702024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-15,2024-04-25,10,10.0,2.3978952727983707,district,4,15,0,0,0
WBML010023802024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-04-26,10,10.0,2.3978952727983707,district,4,16,1,0,0
WBML010023792024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-04-26,10,10.0,2.3978952727983707,district,4,16,1,0,0
WBML010023782024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-03,17,17.0,2.8903717578961645,district,4,16,1,0,0
WBML010023752024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-04-26,10,10.0,2.3978952727983707,district,4,16,1,0,0
WBML010023812024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-14,28,28.0,3.367295829986474,district,4,16,1,0,0
WBML010015182024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-03-18,13,13.0,2.639057329615259,district,3,5,1,0,0
WBML010023772024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-17,31,31.0,3.4657359027997265,district,4,16,1,0,0
WBML010023822024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-04-26,10,10.0,2.3978952727983707,district,4,16,1,0,0
WBML010023842024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-03,17,17.0,2.8903717578961645,district,4,16,1,0,0
WBML010023852024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-03,17,17.0,2.8903717578961645,district,4,16,1,0,0
WBML010023872024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-04,18,18.0,2.9444389791664403,district,4,16,1,0,0
WBML010023882024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-04,18,18.0,2.9444389791664403,district,4,16,1,0,0
WBML010015172024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-03-05,2024-03-18,13,13.0,2.639057329615259,district,3,5,1,0,0
WBML010023832024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-10,24,24.0,3.2188758248682006,district,4,16,1,0,0
WBML010023892024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-02,16,16.0,2.833213344056216,district,4,16,1,0,0
WBML010023862024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-03,17,17.0,2.8903717578961645,district,4,16,1,0,0
WBML010023762024,"District and Sessions Judge, Malda",West Bengal,BA,Bail Application,2024-04-16,2024-05-14,28,28.0,3.367295829986474,district,4,16,1,0,0
